Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:12:31 AM
Collection Length (seconds):, 31.8195
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
9.1851207, -0.0981918, 11.0986875, 0.0426337, , , , , , , , 
9.1855862, -0.0652934, 11.09925, 0.0597543, , , , , , , , 
9.1860517, -0.0250095, 11.0998125, 0.063447, , , , , , , , 
9.1865172, 0.0073854, 11.100375, 0.042298, , , , , , , , 
9.1869828, 0.0302129, 11.1009375, 0.0224918, , , , , , , , 
9.1874483, 0.0461585, 11.1015, -0.0151064, , , , , , , , 
9.1879138, 0.0540475, 11.1020625, -0.0557259, , , , , , , , 
9.1883793, 0.0520333, 11.102625, -0.0694896, , , , , , , , 
9.1888448, 0.0439765, 11.1031875, -0.0715038, , , , , , , , 
9.1893103, 0.0364233, 11.10375, -0.0664683, , , , , , , , 
9.1897759, 0.0330663, 11.1043125, -0.0674754, , , , , , , , 
9.1902414, 0.0330663, 11.104875, -0.0896315, , , , , , , , 
9.1907069, 0.0320592, 11.1054375, -0.0882887, , , , , , , , 
9.1911724, 0.0315557, 11.106, -0.0862745, , , , , , , , 
9.1916379, 0.0313878, 11.1065625, -0.1070878, , , , , , , , 
9.1921034, 0.0313878, 11.107125, -0.1326009, , , , , , , , 
9.192569, 0.0280308, 11.1076875, -0.1644923, , , , , , , , 
9.1930345, 0.0203098, 11.10825, -0.1795987, , , , , , , , 
9.1935, 0.0112459, 11.1088125, -0.1507286, , , , , , , , 
9.1939655, -0.0063783, 11.109375, -0.0809033, , , , , , , , 
9.194431, -0.0535439, 11.1099375, -0.0090639, , , , , , , , 
9.1948966, -0.117998, 11.1105, 0.0369268, , , , , , , , 
9.1953621, -0.1559319, 11.1110625, 0.0721752, , , , , , , , 
9.1958276, -0.1676814, 11.111625, 0.1164874, , , , , , , , 
9.1962931, -0.1720455, 11.1121875, 0.1560998, , , , , , , , 
9.1967586, -0.1319295, 11.11275, 0.1742275, , , , , , , , 
9.1972241, -0.0276951, 11.1133125, 0.1386435, , , , , , , , 
9.1976897, 0.0965133, 11.113875, 0.0597543, , , , , , , , 
9.1981552, 0.1930266, 11.1144375, -0.0130922, , , , , , , , 
9.1986207, 0.2381781, 11.115, -0.0775463, , , , , , , , 
9.1990862, 0.2227359, 11.1155625, -0.1453574, , , , , , , , 
9.1995517, 0.163653, 11.116125, -0.1923552, , , , , , , , 
9.2000172, 0.0985275, 11.1166875, -0.2145113, , , , , , , , 
9.2004828, 0.0589151, 11.11725, -0.2171969, , , , , , , , 
9.2009483, 0.0491798, 11.1178125, -0.1896696, , , , , , , , 
9.2014138, 0.0542153, 11.118375, -0.1601282, , , , , , , , 
9.2018793, 0.0599222, 11.1189375, -0.1138018, , , , , , , , 
9.2023448, 0.057908, 11.1195, -0.0419623, , , , , , , , 
9.2028103, 0.0508583, 11.1200625, 0.0506905, , , , , , , , 
9.2032759, 0.0412909, 11.120625, 0.1574426, , , , , , , , 
9.2037414, 0.0223239, 11.1211875, 0.2138399, , , , , , , , 
9.2042069, -0.0471656, 11.12175, 0.1836271, , , , , , , , 
9.2046724, -0.1680171, 11.1223125, 0.1252155, , , , , , , , 
9.2051379, -0.2418708, 11.122875, 0.1161517, , , , , , , , 
9.2056034, -0.1962158, 11.1234375, 0.1383078, , , , , , , , 
9.206069, -0.0713359, 11.124, 0.1040665, , , , , , , , 
9.2065345, 0.0468299, 11.1245625, 0.0124208, , , , , , , , 
9.207, 0.1059129, 11.125125, -0.0392767, , , , , , , , 
9.2074655, 0.1028916, 11.1256875, -0.0715038, , , , , , , , 
9.207931, 0.0599222, 11.12625, -0.1211872, , , , , , , , 
9.2083966, 0.0040284, 11.1268125, -0.1681849, , , , , , , , 
9.2088621, -0.04448, 11.127375, -0.2098116, , , , , , , , 
9.2093276, -0.082414, 11.1279375, -0.2178683, , , , , , , , 
9.2097931, -0.1096056, 11.1285, -0.1889982, , , , , , , , 
9.2102586, -0.1260548, 11.1290625, -0.1507286, , , , , , , , 
9.2107241, -0.1331044, 11.129625, -0.1097734, , , , , , , , 
9.2111897, -0.1294118, 11.1301875, -0.073518, , , , , , , , 
9.2116552, -0.1156481, 11.13075, -0.0362554, , , , , , , , 
9.2121207, -0.0981918, 11.1313125, -0.0070497, , , , , , , , 
9.2125862, -0.0814069, 11.131875, 0.0016785, , , , , , , , 
9.2130517, -0.063447, 11.1324375, 0.0124208, , , , , , , , 
9.2135172, -0.0436408, 11.133, 0.0204776, , , , , , , , 
9.2139828, -0.0261845, 11.1335625, 0.0275273, , , , , , , , 
9.2144483, -0.0115816, 11.134125, 0.0372625, , , , , , , , 
9.2149138, -0.0001678, 11.1346875, 0.0315557, , , , , , , , 
9.2153793, 0.0060426, 11.13525, 0.021149, , , , , , , , 
9.2158448, 0.0045319, 11.1358125, 0.0194705, , , , , , , , 
9.2163103, 0.0023499, 11.136375, 0.014435, , , , , , , , 
9.2167759, 0.0038605, 11.1369375, 0.0090639, , , , , , , , 
9.2172414, 0.0099031, 11.1375, 0.011078, , , , , , , , 
9.2177069, 0.0159457, 11.1380625, 0.0198062, , , , , , , , 
9.2181724, 0.0179599, 11.138625, 0.0251774, , , , , , , , 
9.2186379, 0.0127565, 11.1391875, 0.0104067, , , , , , , , 
9.2191034, 0.0062104, 11.13975, -0.0057069, , , , , , , , 
9.219569, 0.0068818, 11.1403125, -0.0063783, , , , , , , , 
9.2200345, 0.0119173, 11.140875, -0.0097353, , , , , , , , 
9.2205, 0.0169528, 11.1414375, -0.0164492, , , , , , , , 
9.2209655, 0.0209812, 11.142, -0.0261845, , , , , , , , 
9.221431, 0.0206455, 11.1425625, -0.0372625, , , , , , , , 
9.2218966, 0.0174563, 11.143125, -0.0184634, , , , , , , , 
9.2223621, 0.0125887, 11.1436875, 0.0104067, , , , , , , , 
9.2228276, 0.0031891, 11.14425, 0.0392767, , , , , , , , 
9.2232931, -0.0072175, 11.1448125, 0.0728466, , , , , , , , 
9.2237586, -0.0157778, 11.145375, 0.0809033, , , , , , , , 
9.2242241, -0.0209812, 11.1459375, 0.0822461, , , , , , , , 
9.2246897, -0.024506, 11.1465, 0.0738537, , , , , , , , 
9.2251552, -0.0280308, 11.1470625, 0.0453193, , , , , , , , 
9.2256207, -0.0310521, 11.147625, 0.0010071, , , , , , , , 
9.2260862, -0.0307164, 11.1481875, -0.0614328, , , , , , , , 
9.2265517, -0.0273594, 11.14875, -0.1003738, , , , , , , , 
9.2270172, -0.0253452, 11.1493125, -0.0825818, , , , , , , , 
9.2274828, -0.0246738, 11.149875, -0.0419623, , , , , , , , 
9.2279483, -0.0226596, 11.1504375, 0.0060426, , , , , , , , 
9.2284138, -0.0206455, 11.151, 0.0533761, , , , , , , , 
9.2288793, -0.0184634, 11.1515625, 0.066804, , , , , , , , 
9.2293448, -0.0176242, 11.152125, 0.0419623, , , , , , , , 
9.2298103, -0.0172885, 11.1526875, -0.0003357, , , , , , , , 
9.2302759, -0.0162814, 11.15325, -0.0352483, , , , , , , , 
9.2307414, -0.0152743, 11.1538125, -0.0755322, , , , , , , , 
9.2312069, -0.0135958, 11.154375, -0.1332723, , , , , , , , 
9.2316724, -0.006714, 11.1549375, -0.1762417, , , , , , , , 
9.2321379, 0.0025177, 11.1555, -0.1873198, , , , , , , , 
9.2326034, 0.0082246, 11.1560625, -0.1748989, , , , , , , , 
9.233069, 0.0090639, 11.156625, -0.1292439, , , , , , , , 
9.2335345, 0.0082246, 11.1571875, -0.0802319, , , , , , , , 
9.234, -0.0062104, 11.15775, -0.0520333, , , , , , , , 
9.2344655, -0.0426337, 11.1583125, -0.0480049, , , , , , , , 
9.234931, -0.0661326, 11.158875, -0.0627756, , , , , , , , 
9.2353966, -0.054551, 11.1594375, -0.0590829, , , , , , , , 
9.2358621, -0.0176242, 11.16, -0.0476692, , , , , , , , 
9.2363276, 0.0229953, 11.1605625, -0.0463264, , , , , , , , 
9.2367931, 0.054551, 11.161125, -0.0426337, , , , , , , , 
9.2372586, 0.0527047, 11.1616875, -0.0446479, , , , , , , , 
9.2377241, -0.0142672, 11.16225, -0.0392767, , , , , , , , 
9.2381897, -0.1549248, 11.1628125, -0.0151064, , , , , , , , 
9.2386552, -0.3358663, 11.163375, -0.0043641, , , , , , , , 
9.2391207, -0.3909209, 11.1639375, -0.0063783, , , , , , , , 
9.2395862, -0.2306249, 11.1645, -0.0090639, , , , , , , , 
9.2400517, 0.0364233, 11.1650625, -0.0127565, , , , , , , , 
9.2405172, 0.2579843, 11.165625, -0.0117494, , , , , , , , 
9.2409828, 0.3727932, 11.1661875, -0.0198062, , , , , , , , 
9.2414483, 0.3766537, 11.16675, -0.017792, , , , , , , , 
9.2419138, 0.2868544, 11.1673125, -0.011078, , , , , , , , 
9.2423793, 0.163653, 11.167875, -0.014435, , , , , , , , 
9.2428448, 0.0703288, 11.1684375, -0.0241703, , , , , , , , 
9.2433103, 0.0090639, 11.169, -0.0399481, , , , , , , , 
9.2437759, -0.0605936, 11.1695625, -0.0513619, , , , , , , , 
9.2442414, -0.1240406, 11.170125, -0.0345769, , , , , , , , 
9.2447069, -0.1779202, 11.1706875, -0.0221561, , , , , , , , 
9.2451724, -0.2012512, 11.17125, -0.0218204, , , , , , , , 
9.2456379, -0.152575, 11.1718125, -0.0238346, , , , , , , , 
9.2461034, -0.0429694, 11.172375, -0.0325628, , , , , , , , 
9.246569, 0.0652934, 11.1729375, -0.0258488, , , , , , , , 
9.2470345, 0.1257191, 11.1735, -0.0090639, , , , , , , , 
9.2475, 0.144686, 11.1740625, 0.0083925, , , , , , , , 
9.2479655, 0.1441825, 11.174625, 0.0359197, , , , , , , , 
9.248431, 0.1279011, 11.1751875, 0.0584115, , , , , , , , 
9.2488966, 0.1045701, 11.17575, 0.0795605, , , , , , , , 
9.2493621, 0.0944991, 11.1763125, 0.0943313, , , , , , , , 
9.2498276, 0.093492, 11.176875, 0.073518, , , , , , , , 
9.2502931, 0.0767071, 11.1774375, 0.0184634, , , , , , , , 
9.2507586, 0.0407874, 11.178, -0.0513619, , , , , , , , 
9.2512241, 0.0072175, 11.1785625, -0.1195087, , , , , , , , 
9.2516897, -0.0065461, 11.179125, -0.1668421, , , , , , , , 
9.2521552, -0.005539, 11.1796875, -0.1997406, , , , , , , , 
9.2526207, -0.0010071, 11.18025, -0.1910124, , , , , , , , 
9.2530862, -0.0062104, 11.1808125, -0.1376364, , , , , , , , 
9.2535517, -0.026688, 11.181375, -0.0708324, , , , , , , , 
9.2540172, -0.054551, 11.1819375, -0.010071, , , , , , , , 
9.2544828, -0.0869459, 11.1825, 0.0308843, , , , , , , , 
9.2549483, -0.1248798, 11.1830625, 0.0469978, , , , , , , , 
9.2554138, -0.1519036, 11.183625, 0.0577401, , , , , , , , 
9.2558793, -0.156939, 11.1841875, 0.0453193, , , , , , , , 
9.2563448, -0.1445182, 11.18475, 0.0201419, , , , , , , , 
9.2568103, -0.1252155, 11.1853125, -0.0077211, , , , , , , , 
9.2572759, -0.1107805, 11.185875, -0.0513619, , , , , , , , 
9.2577414, -0.1085985, 11.1864375, -0.0580758, , , , , , , , 
9.2582069, -0.1267262, 11.187, -0.0137636, , , , , , , , 
9.2586724, -0.1572747, 11.1875625, 0.0500191, , , , , , , , 
9.2591379, -0.1834592, 11.188125, 0.0822461, , , , , , , , 
9.2596034, -0.1893339, 11.1886875, 0.0520333, , , , , , , , 
9.260069, -0.1663386, 11.18925, -0.0194705, , , , , , , , 
9.2605345, -0.1188373, 11.1898125, -0.0899672, , , , , , , , 
9.261, -0.06009, 11.190375, -0.1406577, , , , , , , , 
9.2614655, -0.0038605, 11.1909375, -0.1701991, , , , , , , , 
9.261931, 0.0397803, 11.1915, -0.1722133, , , , , , , , 
9.2623966, 0.0656291, 11.1920625, -0.154757, , , , , , , , 
9.2628621, 0.0760357, 11.192625, -0.1131304, , , , , , , , 
9.2633276, 0.0770428, 11.1931875, -0.0785534, , , , , , , , 
9.2637931, 0.070161, 11.19375, -0.0459907, , , , , , , , 
9.2642586, 0.057908, 11.1943125, -0.011078, , , , , , , , 
9.2647241, 0.0481727, 11.194875, 0.0083925, , , , , , , , 
9.2651897, 0.0392767, 11.1954375, 0.0147707, , , , , , , , 
9.2656552, 0.023331, 11.196, -0.0010071, , , , , , , , 
9.2661207, 0.0030213, 11.1965625, -0.0298772, , , , , , , , 
9.2665862, -0.0028534, 11.197125, -0.0325628, , , , , , , , 
9.2670517, 0.0196384, 11.1976875, -0.0315557, , , , , , , , 
9.2675172, 0.0575723, 11.19825, -0.0328985, , , , , , , , 
9.2679828, 0.0887922, 11.1988125, -0.0369268, , , , , , , , 
9.2684483, 0.1045701, 11.199375, -0.0443122, , , , , , , , 
9.2689138, 0.103563, 11.1999375, -0.0271916, , , , , , , , 
9.2693793, 0.0889601, 11.2005, -0.0097353, , , , , , , , 
9.2698448, 0.0594186, 11.2010625, -0.0070497, , , , , , , , 
9.2703103, 0.0213169, 11.201625, -0.0114137, , , , , , , , 
9.2707759, -0.0149386, 11.2021875, -0.0251774, , , , , , , , 
9.2712414, -0.0431373, 11.20275, -0.0399481, , , , , , , , 
9.2717069, -0.0614328, 11.2033125, -0.0359197, , , , , , , , 
9.2721724, -0.0730144, 11.203875, -0.021149, , , , , , , , 
9.2726379, -0.0783856, 11.2044375, 0.0010071, , , , , , , , 
9.2731034, -0.0800641, 11.205, 0.0325628, , , , , , , , 
9.273569, -0.0770428, 11.2055625, 0.0597543, , , , , , , , 
9.2740345, -0.0720073, 11.206125, 0.0674754, , , , , , , , 
9.2745, -0.0641184, 11.2066875, 0.0527047, , , , , , , , 
9.2749655, -0.0565652, 11.20725, 0.0379339, , , , , , , , 
9.275431, -0.0508583, 11.2078125, 0.0164492, , , , , , , , 
9.2758966, -0.0461585, 11.208375, -0.014435, , , , , , , , 
9.2763621, -0.0409552, 11.2089375, -0.0057069, , , , , , , , 
9.2768276, -0.0379339, 11.2095, -0.0060426, , , , , , , , 
9.2772931, -0.0370947, 11.2100625, -0.0124208, , , , , , , , 
9.2777586, -0.0347448, 11.210625, 0.0271916, , , , , , , , 
9.2782241, -0.0303807, 11.2111875, 0.0929885, , , , , , , , 
9.2786897, -0.0260166, 11.21175, 0.1285725, , , , , , , , 
9.2791552, -0.0216526, 11.2123125, 0.0728466, , , , , , , , 
9.2796207, -0.0159457, 11.212875, -0.049012, , , , , , , , 
9.2800862, -0.0132601, 11.2134375, -0.1393149, , , , , , , , 
9.2805517, -0.0142672, 11.214, -0.1782559, , , , , , , , 
9.2810172, -0.0142672, 11.2145625, -0.207126, , , , , , , , 
9.2814828, -0.0115816, 11.215125, -0.249424, , , , , , , , 
9.2819483, -0.0068818, 11.2156875, -0.2655375, , , , , , , , 
9.2824138, -0.0030213, 11.21625, -0.1869841, , , , , , , , 
9.2828793, 0.0005035, 11.2168125, -0.0607614, , , , , , , , 
9.2833448, 0.0045319, 11.217375, -0.0030213, , , , , , , , 
9.2838103, 0.0095674, 11.2179375, -0.017792, , , , , , , , 
9.2842759, 0.0132601, 11.2185, -0.0500191, , , , , , , , 
9.2847414, 0.0157778, 11.2190625, -0.0694896, , , , , , , , 
9.2852069, 0.0152743, 11.219625, -0.0681468, , , , , , , , 
9.2856724, 0.01561, 11.2201875, -0.0647898, , , , , , , , 
9.2861379, 0.0186313, 11.22075, -0.049012, , , , , , , , 
9.2866034, 0.0236667, 11.2213125, -0.021149, , , , , , , , 
9.287069, 0.0313878, 11.221875, -0.0040284, , , , , , , , 
9.2875345, 0.0392767, 11.2224375, 0.0010071, , , , , , , , 
9.288, 0.0426337, 11.223, -0.0090639, , , , , , , , 
9.2884655, 0.0428016, 11.2235625, -0.017792, , , , , , , , 
9.288931, 0.0273594, 11.224125, 0.0003357, , , , , , , , 
9.2893966, -0.0092317, 11.2246875, 0.0238346, , , , , , , , 
9.2898621, -0.0332341, 11.22525, 0.0463264, , , , , , , , 
9.2903276, -0.0221561, 11.2258125, 0.0641184, , , , , , , , 
9.2907931, -0.0070497, 11.226375, 0.0624399, , , , , , , , 
9.2912586, -0.0216526, 11.2269375, 0.06009, , , , , , , , 
9.2917241, -0.043473, 11.2275, 0.0527047, , , , , , , , 
9.2921897, -0.0404517, 11.2280625, 0.027863, , , , , , , , 
9.2926552, -0.018967, 11.228625, -0.0036927, , , , , , , , 
9.2931207, -0.002182, 11.2291875, -0.0372625, , , , , , , , 
9.2935862, 0.0099031, 11.22975, -0.0466621, , , , , , , , 
9.2940517, 0.0240024, 11.2303125, -0.0234989, , , , , , , , 
9.2945172, 0.0391089, 11.230875, 0.0030213, , , , , , , , 
9.2949828, 0.057908, 11.2314375, 0.0362554, , , , , , , , 
9.2954483, 0.0746929, 11.232, 0.0516976, , , , , , , , 
9.2959138, 0.0793927, 11.2325625, 0.0198062, , , , , , , , 
9.2963793, 0.0698253, 11.233125, -0.024506, , , , , , , , 
9.2968448, 0.0543832, 11.2336875, -0.0674754, , , , , , , , 
9.2973103, 0.0394446, 11.23425, -0.0923171, , , , , , , , 
9.2977759, 0.0317235, 11.2348125, -0.1047379, , , , , , , , 
9.2982414, 0.0271916, 11.235375, -0.0997024, , , , , , , , 
9.2987069, 0.0250095, 11.2359375, -0.0621042, , , , , , , , 
9.2991724, 0.023331, 11.2365, -0.0050355, , , , , , , , 
9.2996379, 0.0199741, 11.2370625, 0.0553902, , , , , , , , 
9.3001034, 0.0149386, 11.237625, 0.1033951, , , , , , , , 
9.300569, 0.0075532, 11.2381875, 0.1044022, , , , , , , , 
9.3010345, -0.0015106, 11.23875, 0.0738537, , , , , , , , 
9.3015, -0.011078, 11.2393125, 0.0221561, , , , , , , , 
9.3019655, -0.0203098, 11.239875, -0.0570687, , , , , , , , 
9.302431, -0.0287022, 11.2404375, -0.1232013, , , , , , , , 
9.3028966, -0.0325628, 11.241, -0.1587854, , , , , , , , 
9.3033621, -0.0340734, 11.2415625, -0.1550927, , , , , , , , 
9.3038276, -0.0345769, 11.242125, -0.115816, , , , , , , , 
9.3042931, -0.0344091, 11.2426875, -0.0762036, , , , , , , , 
9.3047586, -0.0325628, 11.24325, -0.0359197, , , , , , , , 
9.3052241, -0.0320592, 11.2438125, -0.0010071, , , , , , , , 
9.3056897, -0.0328985, 11.244375, -0.0003357, , , , , , , , 
9.3061552, -0.0337377, 11.2449375, -0.0191348, , , , , , , , 
9.3066207, -0.0364233, 11.2455, -0.0369268, , , , , , , , 
9.3070862, -0.0386053, 11.2460625, -0.0446479, , , , , , , , 
9.3075517, -0.0370947, 11.246625, -0.0466621, , , , , , , , 
9.3080172, -0.0347448, 11.2471875, -0.0574044, , , , , , , , 
9.3084828, -0.0339055, 11.24775, -0.0433051, , , , , , , , 
9.3089483, -0.0317235, 11.2483125, -0.0087282, , , , , , , , 
9.3094138, -0.0280308, 11.248875, -0.0003357, , , , , , , , 
9.3098793, -0.0223239, 11.2494375, -0.0238346, , , , , , , , 
9.3103448, -0.0149386, 11.25, -0.0412909, , , , , , , , 
9.3108103, -0.0035248, 11.2505625, -0.0315557, , , , , , , , 
9.3112759, -0.0078889, 11.251125, -0.0083925, , , , , , , , 
9.3117414, -0.0572366, 11.2516875, -0.0036927, , , , , , , , 
9.3122069, -0.1159838, 11.25225, -0.0070497, , , , , , , , 
9.3126724, -0.1211872, 11.2528125, -0.0083925, , , , , , , , 
9.3131379, -0.0669718, 11.253375, -0.0218204, , , , , , , , 
9.3136034, 0.002182, 11.2539375, -0.0147707, , , , , , , , 
9.314069, 0.0196384, 11.2545, 0.003357, , , , , , , , 
9.3145345, -0.0864424, 11.2550625, 0.0104067, , , , , , , , 
9.315, -0.2173648, 11.255625, 0.0124208, , , , , , , , 
9.3154655, -0.2153506, 11.2561875, 0.0070497, , , , , , , , 
9.315931, -0.1049058, 11.25675, 0.0073854, , , , , , , , 
9.3163966, 0.0337377, 11.2573125, 0.0224918, , , , , , , , 
9.3168621, 0.1777523, 11.257875, 0.0231632, , , , , , , , 
9.3173276, 0.2930648, 11.2584375, 0.0077211, , , , , , , , 
9.3177931, 0.3257954, 11.259, -0.0077211, , , , , , , , 
9.3182586, 0.2692302, 11.2595625, -0.0214847, , , , , , , , 
9.3187241, 0.1700313, 11.260125, -0.0288701, , , , , , , , 
9.3191897, 0.0703288, 11.2606875, -0.0433051, , , , , , , , 
9.3196552, -0.0135958, 11.26125, -0.0392767, , , , , , , , 
9.3201207, -0.0706645, 11.2618125, -0.0164492, , , , , , , , 
9.3205862, -0.0847639, 11.262375, -0.0057069, , , , , , , , 
9.3210517, -0.0679789, 11.2629375, -0.0073854, , , , , , , , 
9.3215172, -0.0493477, 11.2635, -0.0157778, , , , , , , , 
9.3219828, -0.0454871, 11.2640625, -0.0258488, , , , , , , , 
9.3224483, -0.0548867, 11.264625, -0.017792, , , , , , , , 
9.3229138, -0.0713359, 11.2651875, -0.0191348, , , , , , , , 
9.3233793, -0.093492, 11.26575, -0.0335698, , , , , , , , 
9.3238448, -0.1159838, 11.2663125, -0.0449836, , , , , , , , 
9.3243103, -0.1270619, 11.266875, -0.0543832, , , , , , , , 
9.3247759, -0.1237049, 11.2674375, -0.0416266, , , , , , , , 
9.3252414, -0.1107805, 11.268, -0.021149, , , , , , , , 
9.3257069, -0.090135, 11.2685625, -0.021149, , , , , , , , 
9.3261724, -0.0626078, 11.269125, -0.0332341, , , , , , , , 
9.3266379, -0.0407874, 11.2696875, -0.0392767, , , , , , , , 
9.3271034, -0.0364233, 11.27025, -0.0295415, , , , , , , , 
9.327569, -0.0325628, 11.2708125, 0.0124208, , , , , , , , 
9.3280345, -0.0125887, 11.271375, 0.0533761, , , , , , , , 
9.3285, -0.0045319, 11.2719375, 0.0647898, , , , , , , , 
9.3289655, -0.0616007, 11.2725, 0.056733, , , , , , , , 
9.329431, -0.1216907, 11.2730625, 0.0359197, , , , , , , , 
9.3298966, -0.0830854, 11.273625, 0.0124208, , , , , , , , 
9.3303621, 0.0280308, 11.2741875, -0.0248417, , , , , , , , 
9.3308276, 0.1027237, 11.27475, -0.0580758, , , , , , , , 
9.3312931, 0.117998, 11.2753125, -0.0762036, , , , , , , , 
9.3317586, 0.0706645, 11.275875, -0.0869459, , , , , , , , 
9.3322241, -0.0288701, 11.2764375, -0.0718395, , , , , , , , 
9.3326897, -0.1055772, 11.277, -0.0557259, , , , , , , , 
9.3331552, -0.1015488, 11.2775625, -0.0580758, , , , , , , , 
9.3336207, -0.0344091, 11.278125, -0.0433051, , , , , , , , 
9.3340862, 0.0458228, 11.2786875, -0.0345769, , , , , , , , 
9.3345517, 0.1096056, 11.27925, -0.0322271, , , , , , , , 
9.3350172, 0.1448539, 11.2798125, -0.0265202, , , , , , , , 
9.3354828, 0.1411612, 11.280375, -0.0258488, , , , , , , , 
9.3359483, 0.1037308, 11.2809375, -0.006714, , , , , , , , 
9.3364138, 0.051194, 11.2815, 0.0134279, , , , , , , , 
9.3368793, 0.0082246, 11.2820625, 0.0201419, , , , , , , , 
9.3373448, -0.0152743, 11.282625, 0.0130922, , , , , , , , 
9.3378103, -0.0270237, 11.2831875, -0.0234989, , , , , , , , 
9.3382759, -0.0340734, 11.28375, -0.0661326, , , , , , , , 
9.3387414, -0.0360876, 11.2843125, -0.0678111, , , , , , , , 
9.3392069, -0.0323949, 11.284875, -0.0446479, , , , , , , , 
9.3396724, -0.0255131, 11.2854375, -0.0157778, , , , , , , , 
9.3401379, -0.0172885, 11.286, 0.0036927, , , , , , , , 
9.3406034, -0.0129244, 11.2865625, 0.0130922, , , , , , , , 
9.341069, -0.018967, 11.287125, 0.0124208, , , , , , , , 
9.3415345, -0.0344091, 11.2876875, -0.0124208, , , , , , , , 
9.342, -0.0515297, 11.28825, -0.0412909, , , , , , , , 
9.3424655, -0.0642863, 11.2888125, -0.0533761, , , , , , , , 
9.342931, -0.0753643, 11.289375, -0.0614328, , , , , , , , 
9.3433966, -0.082414, 11.2899375, -0.0721752, , , , , , , , 
9.3438621, -0.0861067, 11.2905, -0.0889601, , , , , , , , 
9.3443276, -0.0867781, 11.2910625, -0.0986954, , , , , , , , 
9.3447931, -0.0810712, 11.291625, -0.0704967, , , , , , , , 
9.3452586, -0.0679789, 11.2921875, -0.0406195, , , , , , , , 
9.3457241, -0.0522011, 11.29275, -0.0261845, , , , , , , , 
9.3461897, -0.040116, 11.2933125, -0.0191348, , , , , , , , 
9.3466552, -0.0327306, 11.293875, -0.0292058, , , , , , , , 
9.3471207, -0.026688, 11.2944375, -0.0238346, , , , , , , , 
9.3475862, -0.0203098, 11.295, -0.0057069, , , , , , , , 
9.3480517, -0.0146029, 11.2955625, -0.0010071, , , , , , , , 
9.3485172, -0.0077211, 11.296125, 0.0013428, , , , , , , , 
9.3489828, -0.0011749, 11.2966875, -0.0036927, , , , , , , , 
9.3494483, 0.0035248, 11.29725, -0.0050355, , , , , , , , 
9.3499138, 0.0078889, 11.2978125, 0.0104067, , , , , , , , 
9.3503793, 0.0124208, 11.298375, 0.0198062, , , , , , , , 
9.3508448, 0.0164492, 11.2989375, 0.0305486, , , , , , , , 
9.3513103, 0.0206455, 11.2995, 0.0453193, , , , , , , , 
9.3517759, 0.0251774, 11.3000625, 0.0587472, , , , , , , , 
9.3522414, 0.0320592, 11.300625, 0.0641184, , , , , , , , 
9.3527069, 0.0407874, 11.3011875, 0.0275273, , , , , , , , 
9.3531724, 0.0495155, 11.30175, -0.0191348, , , , , , , , 
9.3536379, 0.0575723, 11.3023125, -0.0594186, , , , , , , , 
9.3541034, 0.0629435, 11.302875, -0.123537, , , , , , , , 
