Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:09:45 AM
Collection Length (seconds):, 32.0895
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
0.0837931, -0.0099031, 0.10125, -0.024506, 2.43, 0.3936157, 2.43, 0.3812866, 2.43, 0.3911133, 2.43, 0.7393799
0.0842586, -0.0105745, 0.1018125, -0.0241703, 2.4435, 0.3919678, 2.4435, 0.3821411, 2.4435, 0.3936768, 2.4435, 0.7384644
0.0847241, -0.0112459, 0.102375, -0.0251774, 2.457, 0.3936768, 2.457, 0.3867188, 2.457, 0.3939819, 2.457, 0.7349854
0.0851897, -0.0119173, 0.1029375, -0.0271916, 2.4705, 0.3965454, 2.4705, 0.3893433, 2.4705, 0.3916016, 2.4705, 0.7333374
0.0856552, -0.0135958, 0.1035, -0.0258488, 2.484, 0.4041138, 2.484, 0.3937378, 2.484, 0.3834229, 2.484, 0.7312012
0.0861207, -0.0119173, 0.1040625, -0.0261845, 2.4975, 0.4082642, 2.4975, 0.3955078, 2.4975, 0.3782959, 2.4975, 0.7305908
0.0865862, -0.0105745, 0.104625, -0.0258488, 2.511, 0.411438, 2.511, 0.3953857, 2.511, 0.3735962, 2.511, 0.7313232
0.0870517, -0.0109102, 0.1051875, -0.0248417, 2.5245, 0.4155273, 2.5245, 0.3900757, 2.5245, 0.3637695, 2.5245, 0.7367554
0.0875172, -0.011078, 0.10575, -0.0261845, 2.538, 0.4176025, 2.538, 0.3869629, 2.538, 0.3572998, 2.538, 0.7404175
0.0879828, -0.0099031, 0.1063125, -0.0251774, 2.5515, 0.4248047, 2.5515, 0.3839722, 2.5515, 0.3409424, 2.5515, 0.7456055
0.0884483, -0.0075532, 0.106875, -0.0234989, 2.565, 0.4287109, 2.565, 0.3818359, 2.565, 0.3322754, 2.565, 0.7483521
0.0889138, -0.0083925, 0.1074375, -0.024506, 2.5785, 0.4330444, 2.5785, 0.3797607, 2.5785, 0.3236694, 2.5785, 0.7506714
0.0893793, -0.0105745, 0.108, -0.0258488, 2.592, 0.4404907, 2.592, 0.3735352, 2.592, 0.3057251, 2.592, 0.756958
0.0898448, -0.0102388, 0.1085625, -0.0265202, 2.6055, 0.4443359, 2.6055, 0.3707886, 2.6055, 0.2957153, 2.6055, 0.7600098
0.0903103, -0.008896, 0.109125, -0.027863, 2.619, 0.4483032, 2.619, 0.3685303, 2.619, 0.2852173, 2.619, 0.7628174
0.0907759, -0.008896, 0.1096875, -0.0298772, 2.6325, 0.4561768, 2.6325, 0.3631592, 2.6325, 0.2642212, 2.6325, 0.7682495
0.0912414, -0.0099031, 0.11025, -0.0298772, 2.646, 0.4602051, 2.646, 0.3605957, 2.646, 0.25354, 2.646, 0.7706299
0.0917069, -0.0099031, 0.1108125, -0.0292058, 2.6595, 0.4677124, 2.6595, 0.3540039, 2.6595, 0.2322998, 2.6595, 0.7758789
0.0921724, -0.0102388, 0.111375, -0.0288701, 2.673, 0.4714966, 2.673, 0.350708, 2.673, 0.2217407, 2.673, 0.7781982
0.0926379, -0.0093996, 0.1119375, -0.0295415, 2.6865, 0.4749146, 2.6865, 0.3464966, 2.6865, 0.211731, 2.6865, 0.7807007
0.0931034, -0.0078889, 0.1125, -0.0292058, 2.7, 0.4811401, 2.7, 0.3377686, 2.7, 0.1913452, 2.7, 0.7860107
0.093569, -0.0072175, 0.1130625, -0.0298772, 2.7135, 0.4840698, 2.7135, 0.3336182, 2.7135, 0.1802368, 2.7135, 0.7886353
0.0940345, -0.0078889, 0.113625, -0.0292058, 2.727, 0.4900513, 2.727, 0.328186, 2.727, 0.1585083, 2.727, 0.7918091
0.0945, -0.0082246, 0.1141875, -0.027863, 2.7405, 0.4921265, 2.7405, 0.3234863, 2.7405, 0.149292, 2.7405, 0.7942505
0.0949655, -0.0075532, 0.11475, -0.0271916, 2.754, 0.4942627, 2.754, 0.3190918, 2.754, 0.1401978, 2.754, 0.7963867
0.095431, -0.0065461, 0.1153125, -0.0285344, 2.7675, 0.4984741, 2.7675, 0.3097534, 2.7675, 0.1225586, 2.7675, 0.800354
0.0958966, -0.0072175, 0.115875, -0.0305486, 2.781, 0.5009766, 2.781, 0.3064575, 2.781, 0.1132202, 2.781, 0.8014526
0.0963621, -0.0077211, 0.1164375, -0.0298772, 2.7945, 0.5060425, 2.7945, 0.3027954, 2.7945, 0.0930786, 2.7945, 0.8022461
0.0968276, -0.0082246, 0.117, -0.0285344, 2.808, 0.5078735, 2.808, 0.2989502, 2.808, 0.0840454, 2.808, 0.8035278
0.0972931, -0.008896, 0.1175625, -0.0271916, 2.8215, 0.5097656, 2.8215, 0.2944946, 2.8215, 0.0758667, 2.8215, 0.8047485
0.0977586, -0.0109102, 0.118125, -0.0258488, 2.835, 0.5128174, 2.835, 0.2842407, 2.835, 0.0604248, 2.835, 0.8078003
0.0982241, -0.012253, 0.1186875, -0.0285344, 2.8485, 0.5140991, 2.8485, 0.2791748, 2.8485, 0.0529175, 2.8485, 0.8093262
0.0986897, -0.0112459, 0.11925, -0.0305486, 2.862, 0.5159912, 2.862, 0.2710571, 2.862, 0.036377, 2.862, 0.8117676
0.0991552, -0.0105745, 0.1198125, -0.0292058, 2.8755, 0.5169067, 2.8755, 0.2681885, 2.8755, 0.0272217, 2.8755, 0.8125
0.0996207, -0.0097353, 0.120375, -0.027863, 2.889, 0.5178833, 2.889, 0.2654419, 2.889, 0.0175171, 2.889, 0.8130493
0.1000862, -0.008896, 0.1209375, -0.0271916, 2.9025, 0.520752, 2.9025, 0.2595215, 2.9025, -0.0014648, 2.9025, 0.8132935
0.1005517, -0.0085603, 0.1215, -0.0275273, 2.916, 0.5223389, 2.916, 0.2550659, 2.916, -0.0097046, 2.916, 0.8136597
0.1010172, -0.0090639, 0.1220625, -0.027863, 2.9295, 0.5238647, 2.9295, 0.25, 2.9295, -0.0175171, 2.9295, 0.8140869
0.1014828, -0.008896, 0.122625, -0.0285344, 2.943, 0.5256958, 2.943, 0.2387085, 2.943, -0.0337524, 2.943, 0.8157959
0.1019483, -0.008896, 0.1231875, -0.0285344, 2.9565, 0.5262451, 2.9565, 0.2345581, 2.9565, -0.0425415, 2.9565, 0.8162231
0.1024138, -0.0095674, 0.12375, -0.0265202, 2.97, 0.5269775, 2.97, 0.2263184, 2.97, -0.0609741, 2.97, 0.8169556
0.1028793, -0.0095674, 0.1243125, -0.0248417, 2.9835, 0.5273438, 2.9835, 0.2219238, 2.9835, -0.0700684, 2.9835, 0.8171387
0.1033448, -0.0090639, 0.124875, -0.0261845, 2.997, 0.5281372, 2.997, 0.2171021, 2.997, -0.0786133, 2.997, 0.8171387
0.1038103, -0.0095674, 0.1254375, -0.0265202, 3.0105, 0.5303955, 3.0105, 0.2063599, 3.0105, -0.0940552, 3.0105, 0.8168945
0.1042759, -0.0104067, 0.126, -0.0251774, 3.024, 0.53125, 3.024, 0.2009888, 3.024, -0.1016846, 3.024, 0.8167725
0.1047414, -0.0082246, 0.1265625, -0.0251774, 3.0375, 0.5314941, 3.0375, 0.1906738, 3.0375, -0.1177368, 3.0375, 0.8168945
0.1052069, -0.0068818, 0.127125, -0.0238346, 3.051, 0.5313721, 3.051, 0.1867065, 3.051, -0.126709, 3.051, 0.8165283
0.1056724, -0.0078889, 0.1276875, -0.0241703, 3.0645, 0.531189, 3.0645, 0.1824341, 3.0645, -0.135498, 3.0645, 0.8161621
0.1061379, -0.008896, 0.12825, -0.0251774, 3.078, 0.5310059, 3.078, 0.1737061, 3.078, -0.1520386, 3.078, 0.8153076
0.1066034, -0.0092317, 0.1288125, -0.024506, 3.0915, 0.5309448, 3.0915, 0.1694946, 3.0915, -0.1600342, 3.0915, 0.8146973
0.107069, -0.0090639, 0.129375, -0.024506, 3.105, 0.5308838, 3.105, 0.1588745, 3.105, -0.1749878, 3.105, 0.8138428
0.1075345, -0.0080568, 0.1299375, -0.0238346, 3.1185, 0.5306396, 3.1185, 0.152832, 3.1185, -0.1820068, 3.1185, 0.8135986
0.108, -0.0078889, 0.1305, -0.0214847, 3.132, 0.5300903, 3.132, 0.1473389, 3.132, -0.1893921, 3.132, 0.8132935
0.1084655, -0.0105745, 0.1310625, -0.021149, 3.1455, 0.5282593, 3.1455, 0.1395264, 3.1455, -0.2057495, 3.1455, 0.8118896
0.108931, -0.012253, 0.131625, -0.021149, 3.159, 0.5272827, 3.159, 0.1358643, 3.159, -0.2141113, 3.159, 0.8109741
0.1093966, -0.0099031, 0.1321875, -0.0218204, 3.1725, 0.5264282, 3.1725, 0.132019, 3.1725, -0.2218628, 3.1725, 0.8100586
0.1098621, -0.008896, 0.13275, -0.024506, 3.186, 0.5249023, 3.186, 0.1237793, 3.186, -0.2358398, 3.186, 0.8084106
0.1103276, -0.0097353, 0.1333125, -0.024506, 3.1995, 0.5239258, 3.1995, 0.1190796, 3.1995, -0.2422485, 3.1995, 0.8078613
0.1107931, -0.0117494, 0.133875, -0.0224918, 3.213, 0.5213013, 3.213, 0.1091309, 3.213, -0.2544556, 3.213, 0.8071899
0.1112586, -0.012253, 0.1344375, -0.0224918, 3.2265, 0.5197144, 3.2265, 0.1054077, 3.2265, -0.2612915, 3.2265, 0.8065186
0.1117241, -0.0109102, 0.135, -0.0258488, 3.24, 0.5180664, 3.24, 0.1021729, 3.24, -0.2687378, 3.24, 0.805542
0.1121897, -0.0102388, 0.1355625, -0.0251774, 3.2535, 0.5150757, 3.2535, 0.0964355, 3.2535, -0.2850952, 3.2535, 0.8025513
0.1126552, -0.0120851, 0.136125, -0.0238346, 3.267, 0.5139771, 3.267, 0.0927124, 3.267, -0.2927246, 3.267, 0.8009644
0.1131207, -0.0132601, 0.1366875, -0.0238346, 3.2805, 0.5114136, 3.2805, 0.0848999, 3.2805, -0.307373, 3.2805, 0.7979736
0.1135862, -0.0129244, 0.13725, -0.0265202, 3.294, 0.5097656, 3.294, 0.0805054, 3.294, -0.3145752, 3.294, 0.7966919
0.1140517, -0.0115816, 0.1378125, -0.0271916, 3.3075, 0.5081787, 3.3075, 0.0753174, 3.3075, -0.3212891, 3.3075, 0.7955322
0.1145172, -0.0112459, 0.138375, -0.0275273, 3.321, 0.5048828, 3.321, 0.0657959, 3.321, -0.3348999, 3.321, 0.7928467
0.1149828, -0.0135958, 0.1389375, -0.0271916, 3.3345, 0.5031738, 3.3345, 0.0625, 3.3345, -0.3427124, 3.3345, 0.7908936
0.1154483, -0.0140993, 0.1395, -0.0275273, 3.348, 0.5003052, 3.348, 0.055542, 3.348, -0.3569336, 3.348, 0.7869263
0.1159138, -0.0115816, 0.1400625, -0.0275273, 3.3615, 0.4991455, 3.3615, 0.0516357, 3.3615, -0.3632812, 3.3615, 0.7849731
0.1163793, -0.0099031, 0.140625, -0.024506, 3.375, 0.4976807, 3.375, 0.0477905, 3.375, -0.3696899, 3.375, 0.7831421
0.1168448, -0.0109102, 0.1411875, -0.024506, 3.3885, 0.4950562, 3.3885, 0.0386963, 3.3885, -0.3811035, 3.3885, 0.7798462
0.1173103, -0.011078, 0.14175, -0.0265202, 3.402, 0.4936523, 3.402, 0.0344849, 3.402, -0.3867798, 3.402, 0.7781372
0.1177759, -0.0102388, 0.1423125, -0.0271916, 3.4155, 0.4901733, 3.4155, 0.0270996, 3.4155, -0.3987427, 3.4155, 0.7745972
0.1182414, -0.0087282, 0.142875, -0.0271916, 3.429, 0.4884033, 3.429, 0.0238037, 3.429, -0.4049683, 3.429, 0.772583
0.1187069, -0.006714, 0.1434375, -0.0265202, 3.4425, 0.4866333, 3.4425, 0.0206299, 3.4425, -0.4111938, 3.4425, 0.7705078
0.1191724, -0.0075532, 0.144, -0.0265202, 3.456, 0.4832153, 3.456, 0.0139771, 3.456, -0.4232178, 3.456, 0.7662964
0.1196379, -0.0092317, 0.1445625, -0.0258488, 3.4695, 0.4814453, 3.4695, 0.0101929, 3.4695, -0.4290161, 3.4695, 0.7642212
0.1201034, -0.0092317, 0.145125, -0.0271916, 3.483, 0.4797974, 3.483, 0.0059204, 3.483, -0.4345703, 3.483, 0.762146
0.120569, -0.0078889, 0.1456875, -0.0285344, 3.4965, 0.4760742, 3.4965, -0.0024414, 3.4965, -0.4456177, 3.4965, 0.7581177
0.1210345, -0.0078889, 0.14625, -0.0292058, 3.51, 0.4740601, 3.51, -0.0061646, 3.51, -0.4514771, 3.51, 0.7558594
0.1215, -0.0082246, 0.1468125, -0.0271916, 3.5235, 0.4700928, 3.5235, -0.0128784, 3.5235, -0.4636841, 3.5235, 0.7509155
0.1219655, -0.0097353, 0.147375, -0.0288701, 3.537, 0.4680786, 3.537, -0.0160522, 3.537, -0.4699707, 3.537, 0.7481689
0.122431, -0.0092317, 0.1479375, -0.0298772, 3.5505, 0.4662476, 3.5505, -0.0194702, 3.5505, -0.4761353, 3.5505, 0.7453613
0.1228966, -0.006714, 0.1485, -0.0298772, 3.564, 0.461853, 3.564, -0.0272217, 3.564, -0.4883423, 3.564, 0.7398682
0.1233621, -0.0045319, 0.1490625, -0.0292058, 3.5775, 0.4594116, 3.5775, -0.0310669, 3.5775, -0.4946289, 3.5775, 0.7371216
0.1238276, -0.0062104, 0.149625, -0.0281987, 3.591, 0.4538574, 3.591, -0.038208, 3.591, -0.5075684, 3.591, 0.7314453
0.1242931, -0.0090639, 0.1501875, -0.0292058, 3.6045, 0.4508057, 3.6045, -0.0418091, 3.6045, -0.5139771, 3.6045, 0.7285767
0.1247586, -0.0105745, 0.15075, -0.027863, 3.618, 0.4476318, 3.618, -0.0452881, 3.618, -0.5204468, 3.618, 0.725708
0.1252241, -0.0117494, 0.1513125, -0.0265202, 3.6315, 0.4413452, 3.6315, -0.0518188, 3.6315, -0.5332642, 3.6315, 0.7198486
0.1256897, -0.012253, 0.151875, -0.0261845, 3.645, 0.4383545, 3.645, -0.0551147, 3.645, -0.5393677, 3.645, 0.7168579
0.1261552, -0.0120851, 0.1524375, -0.027863, 3.6585, 0.4329224, 3.6585, -0.0619507, 3.6585, -0.5508423, 3.6585, 0.7108765
0.1266207, -0.0124208, 0.153, -0.03122, 3.672, 0.4302979, 3.672, -0.0653687, 3.672, -0.5562744, 3.672, 0.7079468
0.1270862, -0.0120851, 0.1535625, -0.0325628, 3.6855, 0.4276123, 3.6855, -0.0687866, 3.6855, -0.5614624, 3.6855, 0.7051392
0.1275517, -0.0119173, 0.154125, -0.0281987, 3.699, 0.4224854, 3.699, -0.0750732, 3.699, -0.571167, 3.699, 0.6997681
0.1280172, -0.0109102, 0.1546875, -0.024506, 3.7125, 0.4202271, 3.7125, -0.078186, 3.7125, -0.5754395, 3.7125, 0.6972656
0.1284828, -0.0095674, 0.15525, -0.0258488, 3.726, 0.4181519, 3.726, -0.0812378, 3.726, -0.5794678, 3.726, 0.6948242
0.1289483, -0.0095674, 0.1558125, -0.0255131, 3.7395, 0.4141846, 3.7395, -0.0869141, 3.7395, -0.586792, 3.7395, 0.6903687
0.1294138, -0.0112459, 0.156375, -0.0251774, 3.753, 0.4125366, 3.753, -0.0897827, 3.753, -0.5900269, 3.753, 0.6882324
0.1298793, -0.0115816, 0.1569375, -0.0248417, 3.7665, 0.4094238, 3.7665, -0.0951538, 3.7665, -0.5959473, 3.7665, 0.6842651
0.1303448, -0.0109102, 0.1575, -0.0248417, 3.78, 0.4080811, 3.78, -0.0975952, 3.78, -0.5985718, 3.78, 0.6824341
0.1308103, -0.0115816, 0.1580625, -0.0258488, 3.7935, 0.4071045, 3.7935, -0.0997925, 3.7935, -0.6008911, 3.7935, 0.680603
0.1312759, -0.0117494, 0.158625, -0.0261845, 3.807, 0.406311, 3.807, -0.1046753, 3.807, -0.6044922, 3.807, 0.677124
0.1317414, -0.0083925, 0.1591875, -0.0275273, 3.8205, 0.4060059, 3.8205, -0.1069336, 3.8205, -0.605957, 3.8205, 0.6756592
0.1322069, -0.005539, 0.15975, -0.0285344, 3.834, 0.4054565, 3.834, -0.1107788, 3.834, -0.6085815, 3.834, 0.6730347
0.1326724, -0.0062104, 0.1603125, -0.0265202, 3.8475, 0.4051514, 3.8475, -0.1121216, 3.8475, -0.6096802, 3.8475, 0.671936
0.1331379, -0.008896, 0.160875, -0.0251774, 3.861, 0.4050293, 3.861, -0.1133423, 3.861, -0.6106567, 3.861, 0.6709595
0.1336034, -0.0112459, 0.1614375, -0.0248417, 3.8745, 0.4053955, 3.8745, -0.1156006, 3.8745, -0.6118774, 3.8745, 0.6692505
0.134069, -0.0117494, 0.162, -0.0238346, 3.888, 0.4058228, 3.888, -0.1161499, 3.888, -0.6123047, 3.888, 0.6685181
0.1345345, -0.0105745, 0.1625625, -0.0234989, 3.9015, 0.4078979, 3.9015, -0.1176758, 3.9015, -0.6115723, 3.9015, 0.6676636
0.135, -0.008896, 0.163125, -0.024506, 3.915, 0.4099121, 3.915, -0.1187744, 3.915, -0.6102295, 3.915, 0.6674805
0.1354655, -0.0068818, 0.1636875, -0.0265202, 3.9285, 0.4120483, 3.9285, -0.1195679, 3.9285, -0.6086426, 3.9285, 0.6674805
0.135931, -0.0072175, 0.16425, -0.0275273, 3.942, 0.4172363, 3.942, -0.1193848, 3.942, -0.6040039, 3.942, 0.668457
0.1363966, -0.008896, 0.1648125, -0.0265202, 3.9555, 0.420166, 3.9555, -0.1186523, 3.9555, -0.6010132, 3.9555, 0.6694336
0.1368621, -0.010071, 0.165375, -0.0271916, 3.969, 0.4232178, 3.969, -0.1174927, 3.969, -0.5977173, 3.969, 0.6707153
0.1373276, -0.0107424, 0.1659375, -0.0281987, 3.9825, 0.4302368, 3.9825, -0.1143188, 3.9825, -0.5895996, 3.9825, 0.6739502
0.1377931, -0.0095674, 0.1665, -0.0285344, 3.996, 0.4343872, 3.996, -0.1121826, 3.996, -0.5845947, 3.996, 0.6759644
0.1382586, -0.0107424, 0.1670625, -0.0285344, 4.0095, 0.4442139, 4.0095, -0.1075439, 4.0095, -0.5722046, 4.0095, 0.6809082
0.1387241, -0.0129244, 0.167625, -0.0285344, 4.023, 0.449646, 4.023, -0.1049805, 4.023, -0.5648804, 4.023, 0.6838989
0.1391897, -0.0127565, 0.1681875, -0.0271916, 4.0365, 0.4552002, 4.0365, -0.1020508, 4.0365, -0.5567017, 4.0365, 0.6873169
0.1396552, -0.0109102, 0.16875, -0.024506, 4.05, 0.4669189, 4.05, -0.09375, 4.05, -0.5390015, 4.05, 0.6947632
0.1401207, -0.0104067, 0.1693125, -0.0255131, 4.0635, 0.4730835, 4.0635, -0.0891724, 4.0635, -0.5290527, 4.0635, 0.6987915
0.1405862, -0.0105745, 0.169875, -0.027863, 4.077, 0.486084, 4.077, -0.0789795, 4.077, -0.5066528, 4.077, 0.7076416
0.1410517, -0.0105745, 0.1704375, -0.0275273, 4.0905, 0.4926758, 4.0905, -0.0732422, 4.0905, -0.4945068, 4.0905, 0.7123413
0.1415172, -0.0095674, 0.171, -0.0265202, 4.104, 0.4990234, 4.104, -0.0666504, 4.104, -0.4819336, 4.104, 0.7171631
0.1419828, -0.0072175, 0.1715625, -0.0261845, 4.1175, 0.5113525, 4.1175, -0.0531616, 4.1175, -0.4547729, 4.1175, 0.7272339
0.1424483, -0.0068818, 0.172125, -0.0281987, 4.131, 0.5179443, 4.131, -0.0465698, 4.131, -0.4398804, 4.131, 0.7321777
0.1429138, -0.0060426, 0.1726875, -0.0292058, 4.1445, 0.5307007, 4.1445, -0.0336914, 4.1445, -0.4072266, 4.1445, 0.7425537
0.1433793, -0.0058747, 0.17325, -0.027863, 4.158, 0.5358276, 4.158, -0.0258789, 4.158, -0.3908081, 4.158, 0.7479858
0.1438448, -0.0075532, 0.1738125, -0.0251774, 4.1715, 0.5401001, 4.1715, -0.0167847, 4.1715, -0.3747559, 4.1715, 0.7533569
0.1443103, -0.008896, 0.174375, -0.024506, 4.185, 0.5463257, 4.185, 0.0064087, 4.185, -0.3444214, 4.185, 0.7634277
0.1447759, -0.0095674, 0.1749375, -0.024506, 4.1985, 0.5488281, 4.1985, 0.0192261, 4.1985, -0.3295288, 4.1985, 0.7680054
0.1452414, -0.0092317, 0.1755, -0.024506, 4.212, 0.5529785, 4.212, 0.0447998, 4.212, -0.2995605, 4.212, 0.7761841
0.1457069, -0.0105745, 0.1760625, -0.0241703, 4.2255, 0.5550537, 4.2255, 0.057312, 4.2255, -0.2839355, 4.2255, 0.7797241
0.1461724, -0.0125887, 0.176625, -0.0258488, 4.239, 0.557251, 4.239, 0.0696411, 4.239, -0.2678223, 4.239, 0.7828979
0.1466379, -0.0135958, 0.1771875, -0.027863, 4.2525, 0.5616455, 4.2525, 0.0924072, 4.2525, -0.2331543, 4.2525, 0.7884521
0.1471034, -0.0132601, 0.17775, -0.027863, 4.266, 0.5632324, 4.266, 0.1032104, 4.266, -0.2144775, 4.266, 0.7912598
0.147569, -0.0109102, 0.1783125, -0.0251774, 4.2795, 0.5644531, 4.2795, 0.1132202, 4.2795, -0.1951904, 4.2795, 0.7940063
0.1480345, -0.0083925, 0.178875, -0.0238346, 4.293, 0.5647583, 4.293, 0.1350708, 4.293, -0.1575317, 4.293, 0.7987671
0.1485, -0.0070497, 0.1794375, -0.0228275, 4.3065, 0.5641479, 4.3065, 0.1470337, 4.3065, -0.1390991, 4.3065, 0.8004761
0.1489655, -0.0070497, 0.18, -0.0238346, 4.32, 0.5612793, 4.32, 0.1694946, 4.32, -0.1035767, 4.32, 0.8034668
0.149431, -0.0065461, 0.1805625, -0.0258488, 4.3335, 0.5595093, 4.3335, 0.1818848, 4.3335, -0.0860596, 4.3335, 0.8040161
0.1498966, -0.0072175, 0.181125, -0.0251774, 4.347, 0.5576782, 4.347, 0.1928101, 4.347, -0.0680542, 4.347, 0.8044434
0.1503621, -0.0078889, 0.1816875, -0.0251774, 4.3605, 0.5530396, 4.3605, 0.2119141, 4.3605, -0.031311, 4.3605, 0.8051147
0.1508276, -0.0068818, 0.18225, -0.0265202, 4.374, 0.5501709, 4.374, 0.2218018, 4.374, -0.0139771, 4.374, 0.8049316
0.1512931, -0.0062104, 0.1828125, -0.0265202, 4.3875, 0.5440674, 4.3875, 0.2412109, 4.3875, 0.0209961, 4.3875, 0.8033447
0.1517586, -0.0072175, 0.183375, -0.0298772, 4.401, 0.5405884, 4.401, 0.2498169, 4.401, 0.0385742, 4.401, 0.8024292
0.1522241, -0.0092317, 0.1839375, -0.0298772, 4.4145, 0.5366821, 4.4145, 0.2585449, 4.4145, 0.0552979, 4.4145, 0.8013306
0.1526897, -0.008896, 0.1845, -0.027863, 4.428, 0.5276489, 4.428, 0.2751465, 4.428, 0.086853, 4.428, 0.7989502
0.1531552, -0.0083925, 0.1850625, -0.0285344, 4.4415, 0.5229492, 4.4415, 0.2824707, 4.4415, 0.1022949, 4.4415, 0.7976685
0.1536207, -0.0093996, 0.185625, -0.027863, 4.455, 0.5140381, 4.455, 0.2973022, 4.455, 0.1335449, 4.455, 0.793457
0.1540862, -0.0107424, 0.1861875, -0.0271916, 4.4685, 0.5091553, 4.4685, 0.3023682, 4.4685, 0.1497803, 4.4685, 0.7918091
0.1545517, -0.0102388, 0.18675, -0.0271916, 4.482, 0.5039062, 4.482, 0.3075562, 4.482, 0.1657104, 4.482, 0.789978
0.1550172, -0.0085603, 0.1873125, -0.0271916, 4.4955, 0.4925537, 4.4955, 0.3164673, 4.4955, 0.1983032, 4.4955, 0.7860718
0.1554828, -0.0077211, 0.187875, -0.027863, 4.509, 0.486145, 4.509, 0.3200073, 4.509, 0.2146606, 4.509, 0.7843628
0.1559483, -0.0095674, 0.1884375, -0.0292058, 4.5225, 0.479248, 4.5225, 0.3230591, 4.5225, 0.2305908, 4.5225, 0.7827759
0.1564138, -0.011078, 0.189, -0.0298772, 4.536, 0.4653931, 4.536, 0.3306274, 4.536, 0.2596436, 4.536, 0.7788696
0.1568793, -0.0107424, 0.1895625, -0.0298772, 4.5495, 0.4587402, 4.5495, 0.3353271, 4.5495, 0.2739258, 4.5495, 0.7759399
0.1573448, -0.0099031, 0.190125, -0.0325628, 4.563, 0.4445801, 4.563, 0.3413086, 4.563, 0.3025513, 4.563, 0.770874
0.1578103, -0.0080568, 0.1906875, -0.0335698, 4.5765, 0.4375, 4.5765, 0.3444214, 4.5765, 0.3161011, 4.5765, 0.7681274
0.1582759, -0.0068818, 0.19125, -0.0298772, 4.59, 0.430603, 4.59, 0.3476562, 4.59, 0.3292847, 4.59, 0.7650757
0.1587414, -0.0072175, 0.1918125, -0.0271916, 4.6035, 0.4157104, 4.6035, 0.3525391, 4.6035, 0.3539429, 4.6035, 0.7600098
0.1592069, -0.0082246, 0.192375, -0.027863, 4.617, 0.4085083, 4.617, 0.355957, 4.617, 0.3642578, 4.617, 0.7574463
0.1596724, -0.0097353, 0.1929375, -0.0275273, 4.6305, 0.4020386, 4.6305, 0.3598633, 4.6305, 0.3725586, 4.6305, 0.7550049
0.1601379, -0.0095674, 0.1935, -0.0292058, 4.644, 0.3933105, 4.644, 0.3716431, 4.644, 0.3874512, 4.644, 0.7463379
0.1606034, -0.008896, 0.1940625, -0.0285344, 4.6575, 0.3902588, 4.6575, 0.3773193, 4.6575, 0.3938599, 4.6575, 0.7417603
0.161069, -0.0085603, 0.194625, -0.0248417, 4.671, 0.3851318, 4.671, 0.3822021, 4.671, 0.4031372, 4.671, 0.7369385
0.1615345, -0.0092317, 0.1951875, -0.0241703, 4.6845, 0.3829956, 4.6845, 0.3850708, 4.6845, 0.406311, 4.6845, 0.7348022
0.162, -0.0109102, 0.19575, -0.0258488, 4.698, 0.3845825, 4.698, 0.3939819, 4.698, 0.4067993, 4.698, 0.7289429
0.1624655, -0.012253, 0.1963125, -0.0285344, 4.7115, 0.3878174, 4.7115, 0.3984375, 4.7115, 0.4048462, 4.7115, 0.7258911
0.162931, -0.011078, 0.196875, -0.0295415, 4.725, 0.392334, 4.725, 0.402771, 4.725, 0.4016113, 4.725, 0.7229004
0.1633966, -0.0090639, 0.1974375, -0.0258488, 4.7385, 0.4036255, 4.7385, 0.4103394, 4.7385, 0.3917236, 4.7385, 0.7177734
0.1638621, -0.0095674, 0.198, -0.0234989, 4.752, 0.4091797, 4.752, 0.4124756, 4.752, 0.3860474, 4.752, 0.7164917
0.1643276, -0.0109102, 0.1985625, -0.024506, 4.7655, 0.4203491, 4.7655, 0.4125366, 4.7655, 0.3733521, 4.7655, 0.7167969
0.1647931, -0.0112459, 0.199125, -0.0248417, 4.779, 0.4244995, 4.779, 0.409729, 4.779, 0.3673706, 4.779, 0.7189941
0.1652586, -0.0109102, 0.1996875, -0.0258488, 4.7925, 0.4282227, 4.7925, 0.4064331, 4.7925, 0.361145, 4.7925, 0.7218018
0.1657241, -0.010071, 0.20025, -0.0258488, 4.806, 0.4360352, 4.806, 0.4020386, 4.806, 0.3466797, 4.806, 0.7266846
0.1661897, -0.0095674, 0.2008125, -0.0234989, 4.8195, 0.4393311, 4.8195, 0.3996582, 4.8195, 0.3387451, 4.8195, 0.7297363
0.1666552, -0.0092317, 0.201375, -0.0224918, 4.833, 0.4436646, 4.833, 0.3987427, 4.833, 0.3295898, 4.833, 0.7318115
0.1671207, -0.0112459, 0.2019375, -0.024506, 4.8465, 0.4522705, 4.8465, 0.3972778, 4.8465, 0.3101196, 4.8465, 0.7358398
