Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 10:23:56 AM
Collection Length (seconds):, 12.1365
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 609
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 2148.1481 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz
8.4826552, -0.348455, , , , , , , , , , , , 
8.4831207, -0.2710765, , , , , , , , , , , , 
8.4835862, -0.3200885, , , , , , , , , , , , 
8.4840517, -0.3815213, , , , , , , , , , , , 
8.4845172, -0.3929351, , , , , , , , , , , , 
8.4849828, -0.366247, , , , , , , , , , , , 
8.4854483, -0.3516442, , , , , , , , , , , , 
8.4859138, -0.4006561, , , , , , , , , , , , 
8.4863793, -0.5104295, , , , , , , , , , , , 
8.4868448, -0.6905318, , , , , , , , , , , , 
8.4873103, -0.8652628, , , , , , , , , , , , 
8.4877759, -0.8276646, , , , , , , , , , , , 
8.4882414, -0.4808881, , , , , , , , , , , , 
8.4887069, 0.0621042, , , , , , , , , , , , 
8.4891724, 0.6390021, , , , , , , , , , , , 
8.4896379, 1.0947127, , , , , , , , , , , , 
8.4901034, 1.278172, , , , , , , , , , , , 
8.490569, 1.180148, , , , , , , , , , , , 
8.4910345, 0.9300526, , , , , , , , , , , , 
8.4915, 0.6759289, , , , , , , , , , , , 
8.4919655, 0.4778668, , , , , , , , , , , , 
8.492431, 0.3234455, , , , , , , , , , , , 
8.4928966, 0.1626459, , , , , , , , , , , , 
8.4933621, 0.0169528, , , , , , , , , , , , 
8.4938276, -0.0652934, , , , , , , , , , , , 
8.4942931, -0.0955062, , , , , , , , , , , , 
8.4947586, -0.1064164, , , , , , , , , , , , 
8.4952241, -0.1265583, , , , , , , , , , , , 
8.4956897, -0.1891661, , , , , , , , , , , , 
8.4961552, -0.2804761, , , , , , , , , , , , 
8.4966207, -0.31841, , , , , , , , , , , , 
8.4970862, -0.2262608, , , , , , , , , , , , 
8.4975517, 0.0746929, , , , , , , , , , , , 
8.4980172, 0.6084535, , , , , , , , , , , , 
8.4984828, 1.1108263, , , , , , , , , , , , 
8.4989483, 1.1982757, , , , , , , , , , , , 
8.4994138, 0.6265812, , , , , , , , , , , , 
8.4998793, -0.4699779, , , , , , , , , , , , 
8.5003448, -1.5123217, , , , , , , , , , , , 
8.5008103, -2.0475929, , , , , , , , , , , , 
8.5012759, -1.9579614, , , , , , , , , , , , 
8.5017414, -1.2973068, , , , , , , , , , , , 
8.5022069, -0.2291142, , , , , , , , , , , , 
8.5026724, 0.9104143, , , , , , , , , , , , 
8.5031379, 1.5433738, , , , , , , , , , , , 
8.5036034, 1.4436713, , , , , , , , , , , , 
8.504069, 0.9317311, , , , , , , , , , , , 
8.5045345, 0.3904173, , , , , , , , , , , , 
8.505, -0.0433051, , , , , , , , , , , , 
8.5054655, -0.3833677, , , , , , , , , , , , 
8.505931, -0.6069429, , , , , , , , , , , , 
8.5063966, -0.6373236, , , , , , , , , , , , 
8.5068621, -0.4688029, , , , , , , , , , , , 
8.5073276, -0.2029297, , , , , , , , , , , , 
8.5077931, -0.0057069, , , , , , , , , , , , 
8.5082586, 0.0280308, , , , , , , , , , , , 
8.5087241, -0.0253452, , , , , , , , , , , , 
8.5091897, -0.0649577, , , , , , , , , , , , 
8.5096552, -0.0699931, , , , , , , , , , , , 
8.5101207, -0.0426337, , , , , , , , , , , , 
8.5105862, 0.0357519, , , , , , , , , , , , 
8.5110517, 0.1317617, , , , , , , , , , , , 
8.5115172, 0.2177005, , , , , , , , , , , , 
8.5119828, 0.2992752, , , , , , , , , , , , 
8.5124483, 0.3731289, , , , , , , , , , , , 
8.5129138, 0.3838712, , , , , , , , , , , , 
8.5133793, 0.3123674, , , , , , , , , , , , 
8.5138448, 0.2203861, , , , , , , , , , , , 
8.5143103, 0.1539178, , , , , , , , , , , , 
8.5147759, 0.1149767, , , , , , , , , , , , 
8.5152414, 0.0829175, , , , , , , , , , , , 
8.5157069, 0.0458228, , , , , , , , , , , , 
8.5161724, 0.006714, , , , , , , , , , , , 
8.5166379, -0.0238346, , , , , , , , , , , , 
8.5171034, -0.0394446, , , , , , , , , , , , 
8.517569, -0.047837, , , , , , , , , , , , 
8.5180345, -0.0589151, , , , , , , , , , , , 
8.5185, -0.0753643, , , , , , , , , , , , 
8.5189655, -0.0995346, , , , , , , , , , , , 
8.519431, -0.1364614, , , , , , , , , , , , 
8.5198966, -0.1507286, , , , , , , , , , , , 
8.5203621, -0.0417945, , , , , , , , , , , , 
8.5208276, 0.1784237, , , , , , , , , , , , 
8.5212931, 0.4528573, , , , , , , , , , , , 
8.5217586, 0.692546, , , , , , , , , , , , 
8.5222241, 0.6292668, , , , , , , , , , , , 
8.5226897, 0.181445, , , , , , , , , , , , 
8.5231552, -0.4218051, , , , , , , , , , , , 
8.5236207, -0.8911116, , , , , , , , , , , , 
8.5240862, -1.0633249, , , , , , , , , , , , 
8.5245517, -0.9134356, , , , , , , , , , , , 
8.5250172, -0.4983444, , , , , , , , , , , , 
8.5254828, 0.0005035, , , , , , , , , , , , 
8.5259483, 0.2509346, , , , , , , , , , , , 
8.5264138, 0.1116197, , , , , , , , , , , , 
8.5268793, -0.3036393, , , , , , , , , , , , 
8.5273448, -0.7642176, , , , , , , , , , , , 
8.5278103, -1.0453651, , , , , , , , , , , , 
8.5282759, -1.0166629, , , , , , , , , , , , 
8.5287414, -0.7162127, , , , , , , , , , , , 
8.5292069, -0.3019608, , , , , , , , , , , , 
8.5296724, 0.1240406, , , , , , , , , , , , 
8.5301379, 0.3872282, , , , , , , , , , , , 
8.5306034, 0.3842069, , , , , , , , , , , , 
8.531069, 0.2735943, , , , , , , , , , , , 
8.5315345, 0.2319677, , , , , , , , , , , , 
8.532, 0.2798047, , , , , , , , , , , , 
8.5324655, 0.3989776, , , , , , , , , , , , 
8.532931, 0.4936446, , , , , , , , , , , , 
8.5333966, 0.4026703, , , , , , , , , , , , 
8.5338621, 0.1163195, , , , , , , , , , , , 
8.5343276, -0.1049058, , , , , , , , , , , , 
8.5347931, 0.076875, , , , , , , , , , , , 
8.5352586, 0.5656519, , , , , , , , , , , , 
8.5357241, 0.8321965, , , , , , , , , , , , 
8.5361897, 0.6900282, , , , , , , , , , , , 
8.5366552, 0.4050202, , , , , , , , , , , , 
8.5371207, 0.2375067, , , , , , , , , , , , 
8.5375862, 0.3123674, , , , , , , , , , , , 
8.5380517, 0.6705577, , , , , , , , , , , , 
8.5385172, 1.0228733, , , , , , , , , , , , 
8.5389828, 0.8343786, , , , , , , , , , , , 
8.5394483, -0.0109102, , , , , , , , , , , , 
8.5399138, -1.0760815, , , , , , , , , , , , 
8.5403793, -1.8710155, , , , , , , , , , , , 
8.5408448, -2.090898, , , , , , , , , , , , 
8.5413103, -1.7661097, , , , , , , , , , , , 
8.5417759, -1.1558099, , , , , , , , , , , , 
8.5422414, -0.5084154, , , , , , , , , , , , 
8.5427069, -0.0060426, , , , , , , , , , , , 
8.5431724, 0.290547, , , , , , , , , , , , 
8.5436379, 0.4583963, , , , , , , , , , , , 
8.5441034, 0.6160067, , , , , , , , , , , , 
8.544569, 0.8184329, , , , , , , , , , , , 
8.5450345, 1.034287, , , , , , , , , , , , 
8.5455, 1.1351644, , , , , , , , , , , , 
8.5459655, 0.9820859, , , , , , , , , , , , 
8.546431, 0.6846571, , , , , , , , , , , , 
8.5468966, 0.3878996, , , , , , , , , , , , 
8.5473621, 0.0704967, , , , , , , , , , , , 
8.5478276, -0.2682231, , , , , , , , , , , , 
8.5482931, -0.4835737, , , , , , , , , , , , 
8.5487586, -0.4533608, , , , , , , , , , , , 
8.5492241, -0.2435492, , , , , , , , , , , , 
8.5496897, 0.0280308, , , , , , , , , , , , 
8.5501552, 0.2566415, , , , , , , , , , , , 
8.5506207, 0.3769894, , , , , , , , , , , , 
8.5510862, 0.3731289, , , , , , , , , , , , 
8.5515517, 0.1967193, , , , , , , , , , , , 
8.5520172, -0.1284047, , , , , , , , , , , , 
8.5524828, -0.3909209, , , , , , , , , , , , 
8.5529483, -0.4258335, , , , , , , , , , , , 
8.5534138, -0.2779583, , , , , , , , , , , , 
8.5538793, -0.0303807, , , , , , , , , , , , 
8.5543448, 0.2500954, , , , , , , , , , , , 
8.5548103, 0.6578012, , , , , , , , , , , , 
8.5552759, 0.997528, , , , , , , , , , , , 
8.5557414, 0.679118, , , , , , , , , , , , 
8.5562069, -0.2559701, , , , , , , , , , , , 
8.5566724, -1.1302968, , , , , , , , , , , , 
8.5571379, -1.5984283, , , , , , , , , , , , 
8.5576034, -1.7786984, , , , , , , , , , , , 
8.558069, -1.7298543, , , , , , , , , , , , 
8.5585345, -1.4218509, , , , , , , , , , , , 
8.559, -1.0158236, , , , , , , , , , , , 
8.5594655, -0.7147021, , , , , , , , , , , , 
8.559931, -0.4557107, , , , , , , , , , , , 
8.5603966, -0.0632792, , , , , , , , , , , , 
8.5608621, 0.4301976, , , , , , , , , , , , 
8.5613276, 0.8315251, , , , , , , , , , , , 
8.5617931, 0.9792325, , , , , , , , , , , , 
8.5622586, 0.8988327, , , , , , , , , , , , 
8.5627241, 0.7902342, , , , , , , , , , , , 
8.5631897, 0.7677424, , , , , , , , , , , , 
8.5636552, 0.8112154, , , , , , , , , , , , 
8.5641207, 0.946334, , , , , , , , , , , , 
8.5645862, 1.1452354, , , , , , , , , , , , 
8.5650517, 1.1626917, , , , , , , , , , , , 
8.5655172, 0.8959792, , , , , , , , , , , , 
8.5659828, 0.4563821, , , , , , , , , , , , 
8.5664483, -0.023331, , , , , , , , , , , , 
8.5669138, -0.5124437, , , , , , , , , , , , 
8.5673793, -0.9419699, , , , , , , , , , , , 
8.5678448, -1.131136, , , , , , , , , , , , 
8.5683103, -0.9965209, , , , , , , , , , , , 
8.5687759, -0.5930114, , , , , , , , , , , , 
8.5692414, -0.0394446, , , , , , , , , , , , 
8.5697069, 0.3476158, , , , , , , , , , , , 
8.5701724, 0.3415732, , , , , , , , , , , , 
8.5706379, 0.0461585, , , , , , , , , , , , 
8.5711034, -0.3063249, , , , , , , , , , , , 
8.571569, -0.6764324, , , , , , , , , , , , 
8.5720345, -1.0034028, , , , , , , , , , , , 
8.5725, -1.0522469, , , , , , , , , , , , 
8.5729655, -0.7242695, , , , , , , , , , , , 
8.573431, -0.142504, , , , , , , , , , , , 
8.5738966, 0.473167, , , , , , , , , , , , 
8.5743621, 0.8961471, , , , , , , , , , , , 
8.5748276, 1.0404974, , , , , , , , , , , , 
8.5752931, 0.9355917, , , , , , , , , , , , 
8.5757586, 0.6859998, , , , , , , , , , , , 
8.5762241, 0.4261692, , , , , , , , , , , , 
8.5766897, 0.2401923, , , , , , , , , , , , 
8.5771552, 0.1273976, , , , , , , , , , , , 
8.5776207, 0.0468299, , , , , , , , , , , , 
8.5780862, -0.023331, , , , , , , , , , , , 
8.5785517, -0.081239, , , , , , , , , , , , 
8.5790172, -0.1230335, , , , , , , , , , , , 
8.5794828, -0.1463645, , , , , , , , , , , , 
8.5799483, -0.1592889, , , , , , , , , , , , 
8.5804138, -0.1801022, , , , , , , , , , , , 
8.5808793, -0.2027619, , , , , , , , , , , , 
8.5813448, -0.2036011, , , , , , , , , , , , 
8.5818103, -0.163653, , , , , , , , , , , , 
8.5822759, -0.0941634, , , , , , , , , , , , 
8.5827414, -0.0394446, , , , , , , , , , , , 
8.5832069, -0.0543832, , , , , , , , , , , , 
8.5836724, -0.1223621, , , , , , , , , , , , 
8.5841379, -0.1686885, , , , , , , , , , , , 
8.5846034, -0.1752346, , , , , , , , , , , , 
8.585069, -0.1727169, , , , , , , , , , , , 
8.5855345, -0.1834592, , , , , , , , , , , , 
8.586, -0.1958801, , , , , , , , , , , , 
8.5864655, -0.1901732, , , , , , , , , , , , 
8.586931, -0.16701, , , , , , , , , , , , 
8.5873966, -0.1388113, , , , , , , , , , , , 
8.5878621, -0.1085985, , , , , , , , , , , , 
8.5883276, -0.0663005, , , , , , , , , , , , 
8.5887931, -0.0139315, , , , , , , , , , , , 
8.5892586, 0.0342412, , , , , , , , , , , , 
8.5897241, 0.0676432, , , , , , , , , , , , 
8.5901897, 0.0877852, , , , , , , , , , , , 
8.5906552, 0.0958419, , , , , , , , , , , , 
8.5911207, 0.0919814, , , , , , , , , , , , 
8.5915862, 0.0894636, , , , , , , , , , , , 
8.5920517, 0.1079271, , , , , , , , , , , , 
8.5925172, 0.1529107, , , , , , , , , , , , 
8.5929828, 0.3053178, , , , , , , , , , , , 
8.5934483, 0.692546, , , , , , , , , , , , 
8.5939138, 1.2452735, , , , , , , , , , , , 
8.5943793, 1.744625, , , , , , , , , , , , 
8.5948448, 1.6091707, , , , , , , , , , , , 
8.5953103, 0.3855497, , , , , , , , , , , , 
8.5957759, -1.5363241, , , , , , , , , , , , 
8.5962414, -3.0459602, , , , , , , , , , , , 
8.5967069, -3.5825742, , , , , , , , , , , , 
8.5971724, -3.256611, , , , , , , , , , , , 
8.5976379, -2.3416648, , , , , , , , , , , , 
8.5981034, -1.1056229, , , , , , , , , , , , 
8.598569, 0.1522393, , , , , , , , , , , , 
8.5990345, 1.095552, , , , , , , , , , , , 
8.5995, 1.3372549, , , , , , , , , , , , 
8.5999655, 0.8729839, , , , , , , , , , , , 
8.600431, 0.3311666, , , , , , , , , , , , 
8.6008966, 0.2709087, , , , , , , , , , , , 
8.6013621, 0.6403449, , , , , , , , , , , , 
8.6018276, 1.1193866, , , , , , , , , , , , 
8.6022931, 1.5035935, , , , , , , , , , , , 
8.6027586, 1.7011521, , , , , , , , , , , , 
8.6032241, 1.6454261, , , , , , , , , , , , 
8.6036897, 1.3530327, , , , , , , , , , , , 
8.6041552, 0.972015, , , , , , , , , , , , 
8.6046207, 0.6332952, , , , , , , , , , , , 
8.6050862, 0.3748074, , , , , , , , , , , , 
8.6055517, 0.139147, , , , , , , , , , , , 
8.6060172, -0.0953384, , , , , , , , , , , , 
8.6064828, -0.2776226, , , , , , , , , , , , 
8.6069483, -0.3808499, , , , , , , , , , , , 
8.6074138, -0.4295262, , , , , , , , , , , , 
8.6078793, -0.430869, , , , , , , , , , , , 
8.6083448, -0.307332, , , , , , , , , , , , 
8.6088103, -0.0699931, , , , , , , , , , , , 
8.6092759, 0.2529488, , , , , , , , , , , , 
8.6097414, 0.5228504, , , , , , , , , , , , 
8.6102069, 0.353994, , , , , , , , , , , , 
8.6106724, -0.352987, , , , , , , , , , , , 
8.6111379, -1.2034791, , , , , , , , , , , , 
8.6116034, -1.8245212, , , , , , , , , , , , 
8.612069, -2.0653849, , , , , , , , , , , , 
8.6125345, -1.9651789, , , , , , , , , , , , 
8.613, -1.7165942, , , , , , , , , , , , 
8.6134655, -1.3857633, , , , , , , , , , , , 
8.613931, -0.8655985, , , , , , , , , , , , 
8.6143966, -0.1153124, , , , , , , , , , , , 
8.6148621, 0.7153735, , , , , , , , , , , , 
8.6153276, 1.3328908, , , , , , , , , , , , 
8.6157931, 1.6071565, , , , , , , , , , , , 
8.6162586, 1.6398871, , , , , , , , , , , , 
8.6167241, 1.614374, , , , , , , , , , , , 
8.6171897, 1.5472343, , , , , , , , , , , , 
8.6176552, 1.3127489, , , , , , , , , , , , 
8.6181207, 0.8894331, , , , , , , , , , , , 
8.6185862, 0.2955825, , , , , , , , , , , , 
8.6190517, -0.5997253, , , , , , , , , , , , 
8.6195172, -1.6311589, , , , , , , , , , , , 
8.6199828, -2.3284047, , , , , , , , , , , , 
8.6204483, -2.2896315, , , , , , , , , , , , 
8.6209138, -1.5198749, , , , , , , , , , , , 
8.6213793, -0.325124, , , , , , , , , , , , 
8.6218448, 0.8686198, , , , , , , , , , , , 
8.6223103, 1.5380026, , , , , , , , , , , , 
8.6227759, 1.5680476, , , , , , , , , , , , 
8.6232414, 1.1764553, , , , , , , , , , , , 
8.6237069, 0.6666972, , , , , , , , , , , , 
8.6241724, 0.2311284, , , , , , , , , , , , 
8.6246379, -0.0652934, , , , , , , , , , , , 
8.6251034, -0.2180362, , , , , , , , , , , , 
8.625569, -0.2633555, , , , , , , , , , , , 
8.6260345, -0.2881971, , , , , , , , , , , , 
8.6265, -0.3031357, , , , , , , , , , , , 
8.6269655, -0.1159838, , , , , , , , , , , , 
8.627431, 0.3670863, , , , , , , , , , , , 
8.6278966, 0.7848631, , , , , , , , , , , , 
8.6283621, 0.8008087, , , , , , , , , , , , 
8.6288276, 0.5685054, , , , , , , , , , , , 
8.6292931, 0.3600366, , , , , , , , , , , , 
8.6297586, 0.2190433, , , , , , , , , , , , 
8.6302241, 0.0918135, , , , , , , , , , , , 
8.6306897, -0.0339055, , , , , , , , , , , , 
8.6311552, -0.1354543, , , , , , , , , , , , 
8.6316207, -0.2039368, , , , , , , , , , , , 
8.6320862, -0.2442206, , , , , , , , , , , , 
8.6325517, -0.2928969, , , , , , , , , , , , 
8.6330172, -0.3798428, , , , , , , , , , , , 
8.6334828, -0.4590677, , , , , , , , , , , , 
8.6339483, -0.5082475, , , , , , , , , , , , 
8.6344138, -0.5062333, , , , , , , , , , , , 
8.6348793, -0.3838712, , , , , , , , , , , , 
8.6353448, -0.1337758, , , , , , , , , , , , 
8.6358103, -0.0065461, , , , , , , , , , , , 
8.6362759, -0.2170291, , , , , , , , , , , , 
8.6367414, -0.5641413, , , , , , , , , , , , 
8.6372069, -0.7568322, , , , , , , , , , , , 
8.6376724, -0.6950637, , , , , , , , , , , , 
8.6381379, -0.4340581, , , , , , , , , , , , 
8.6386034, -0.1017166, , , , , , , , , , , , 
8.639069, 0.1757382, , , , , , , , , , , , 
8.6395345, 0.3660792, , , , , , , , , , , , 
8.64, 0.4335546, , , , , , , , , , , , 
8.6404655, 0.2415351, , , , , , , , , , , , 
8.640931, -0.2579843, , , , , , , , , , , , 
8.6413966, -0.8454566, , , , , , , , , , , , 
8.6418621, -1.1262684, , , , , , , , , , , , 
8.6423276, -0.9312276, , , , , , , , , , , , 
8.6427931, -0.4142519, , , , , , , , , , , , 
8.6432586, 0.2099794, , , , , , , , , , , , 
8.6437241, 0.7363546, , , , , , , , , , , , 
8.6441897, 0.9955138, , , , , , , , , , , , 
8.6446552, 0.9807431, , , , , , , , , , , , 
8.6451207, 0.822797, , , , , , , , , , , , 
8.6455862, 0.6473945, , , , , , , , , , , , 
8.6460517, 0.4812238, , , , , , , , , , , , 
8.6465172, 0.3046464, , , , , , , , , , , , 
8.6469828, 0.1435111, , , , , , , , , , , , 
8.6474483, 0.04448, , , , , , , , , , , , 
8.6479138, 0.0045319, , , , , , , , , , , , 
8.6483793, -0.0140993, , , , , , , , , , , , 
8.6488448, -0.0263523, , , , , , , , , , , , 
8.6493103, -0.0159457, , , , , , , , , , , , 
8.6497759, 0.0916457, , , , , , , , , , , , 
8.6502414, 0.2400244, , , , , , , , , , , , 
8.6507069, 0.2986038, , , , , , , , , , , , 
8.6511724, 0.2495918, , , , , , , , , , , , 
8.6516379, 0.018967, , , , , , , , , , , , 
8.6521034, -0.4416114, , , , , , , , , , , , 
8.652569, -0.9461662, , , , , , , , , , , , 
8.6530345, -1.2667582, , , , , , , , , , , , 
8.6535, -1.3345693, , , , , , , , , , , , 
8.6539655, -1.201297, , , , , , , , , , , , 
8.654431, -0.8293431, , , , , , , , , , , , 
8.6548966, -0.1508965, , , , , , , , , , , , 
8.6553621, 0.6099641, , , , , , , , , , , , 
8.6558276, 1.1272755, , , , , , , , , , , , 
8.6562931, 1.3815671, , , , , , , , , , , , 
8.6567586, 1.3862669, , , , , , , , , , , , 
8.6572241, 1.1291218, , , , , , , , , , , , 
8.6576897, 0.7276265, , , , , , , , , , , , 
8.6581552, 0.3523156, , , , , , , , , , , , 
8.6586207, 0.0814069, , , , , , , , , , , , 
8.6590862, -0.0861067, , , , , , , , , , , , 
8.6595517, -0.173724, , , , , , , , , , , , 
8.6600172, -0.2131685, , , , , , , , , , , , 
8.6604828, -0.2319677, , , , , , , , , , , , 
8.6609483, -0.2422065, , , , , , , , , , , , 
8.6614138, -0.2403601, , , , , , , , , , , , 
8.6618793, -0.2150149, , , , , , , , , , , , 
8.6623448, -0.172549, , , , , , , , , , , , 
8.6628103, -0.1520714, , , , , , , , , , , , 
8.6632759, -0.188159, , , , , , , , , , , , 
8.6637414, -0.2465705, , , , , , , , , , , , 
8.6642069, -0.3076677, , , , , , , , , , , , 
8.6646724, -0.3743038, , , , , , , , , , , , 
8.6651379, -0.420798, , , , , , , , , , , , 
8.6656034, -0.4083772, , , , , , , , , , , , 
8.666069, -0.3215991, , , , , , , , , , , , 
8.6665345, -0.1953765, , , , , , , , , , , , 
8.667, -0.0807355, , , , , , , , , , , , 
8.6674655, -0.0045319, , , , , , , , , , , , 
8.667931, 0.008896, , , , , , , , , , , , 
8.6683966, 0.1861448, , , , , , , , , , , , 
8.6688621, 0.5164721, , , , , , , , , , , , 
8.6693276, 0.3427481, , , , , , , , , , , , 
8.6697931, -0.5497063, , , , , , , , , , , , 
8.6702586, -1.4057374, , , , , , , , , , , , 
8.6707241, -1.6336767, , , , , , , , , , , , 
8.6711897, -1.4638132, , , , , , , , , , , , 
8.6716552, -1.2553445, , , , , , , , , , , , 
8.6721207, -0.8290074, , , , , , , , , , , , 
8.6725862, 0.0199741, , , , , , , , , , , , 
8.6730517, 0.9834287, , , , , , , , , , , , 
8.6735172, 1.641062, , , , , , , , , , , , 
8.6739828, 1.8997177, , , , , , , , , , , , 
8.6744483, 1.8723583, , , , , , , , , , , , 
8.6749138, 1.6821851, , , , , , , , , , , , 
8.6753793, 1.3879454, , , , , , , , , , , , 
8.6758448, 1.0418402, , , , , , , , , , , , 
8.6763103, 0.7209125, , , , , , , , , , , , 
8.6767759, 0.4808881, , , , , , , , , , , , 
8.6772414, 0.3187457, , , , , , , , , , , , 
8.6777069, 0.2066224, , , , , , , , , , , , 
8.6781724, 0.1203479, , , , , , , , , , , , 
8.6786379, 0.0409552, , , , , , , , , , , , 
8.6791034, -0.0010071, , , , , , , , , , , , 
8.679569, 0.1085985, , , , , , , , , , , , 
8.6800345, 0.3137102, , , , , , , , , , , , 
8.6805, 0.3590295, , , , , , , , , , , , 
8.6809655, 0.2294499, , , , , , , , , , , , 
8.681431, 0.0985275, , , , , , , , , , , , 
8.6818966, -0.0508583, , , , , , , , , , , , 
8.6823621, -0.3961242, , , , , , , , , , , , 
8.6828276, -0.9689937, , , , , , , , , , , , 
8.6832931, -1.5188678, , , , , , , , , , , , 
8.6837586, -1.7583886, , , , , , , , , , , , 
8.6842241, -1.6954452, , , , , , , , , , , , 
8.6846897, -1.5468986, , , , , , , , , , , , 
8.6851552, -1.3271839, , , , , , , , , , , , 
8.6856207, -0.9151141, , , , , , , , , , , , 
8.6860862, -0.3508049, , , , , , , , , , , , 
8.6865517, 0.2579843, , , , , , , , , , , , 
8.6870172, 0.8092012, , , , , , , , , , , , 
8.6874828, 1.1294575, , , , , , , , , , , , 
8.6879483, 1.1242542, , , , , , , , , , , , 
8.6884138, 0.9169604, , , , , , , , , , , , 
8.6888793, 0.7665675, , , , , , , , , , , , 
8.6893448, 0.6648508, , , , , , , , , , , , 
8.6898103, 0.3758145, , , , , , , , , , , , 
8.6902759, -0.0897993, , , , , , , , , , , , 
8.6907414, -0.4446326, , , , , , , , , , , , 
8.6912069, -0.5129473, , , , , , , , , , , , 
8.6916724, -0.3593652, , , , , , , , , , , , 
8.6921379, -0.1166552, , , , , , , , , , , , 
8.6926034, 0.1284047, , , , , , , , , , , , 
8.693069, 0.2868544, , , , , , , , , , , , 
8.6935345, 0.2989395, , , , , , , , , , , , 
8.694, 0.1999084, , , , , , , , , , , , 
8.6944655, 0.0679789, , , , , , , , , , , , 
8.694931, -0.0384375, , , , , , , , , , , , 
8.6953966, -0.0748608, , , , , , , , , , , , 
8.6958621, 0.1132982, , , , , , , , , , , , 
8.6963276, 0.4758526, , , , , , , , , , , , 
8.6967931, 0.4975051, , , , , , , , , , , , 
8.6972586, -0.1169909, , , , , , , , , , , , 
8.6977241, -0.944152, , , , , , , , , , , , 
8.6981897, -1.6612039, , , , , , , , , , , , 
8.6986552, -2.2466621, , , , , , , , , , , , 
8.6991207, -2.4840009, , , , , , , , , , , , 
8.6995862, -2.0479286, , , , , , , , , , , , 
